timesteps,loss,reward
6801,,723.008531
6802,,723.008531
6803,,723.008531
6804,,723.008531
6805,,723.008531
6806,,723.008531
6807,,723.008531
6808,,723.008531
6809,,723.008531
6810,,723.008531
6811,,723.008531
6812,,723.008531
6813,,723.008531
6814,,723.008531
6815,,723.008531
6816,,723.008531
6817,,723.008531
6818,,723.008531
6819,,723.008531
6820,,723.008531
6821,,723.008531
6822,,723.008531
6823,,723.008531
6824,,723.008531
6825,,723.008531
6826,,723.008531
6827,,723.008531
6828,,723.008531
6829,,723.008531
6830,,723.008531
6831,,723.008531
6832,,723.008531
6833,,723.008531
6834,,723.008531
6835,,723.008531
6836,,723.008531
6837,,723.008531
6838,,723.008531
6839,,723.008531
6840,,723.008531
6841,,723.008531
6842,,723.008531
6843,,723.008531
6844,,723.008531
6845,,723.008531
6846,,723.008531
6847,,723.008531
6848,,723.008531
6849,,723.008531
6850,,723.008531
6851,,723.008531
6852,,723.008531
6853,,723.008531
6854,,723.008531
6855,,723.008531
6856,,723.008531
6857,,723.008531
6858,,723.008531
6859,,723.008531
6860,,723.008531
6861,,723.008531
6862,,723.008531
6863,,723.008531
6864,,723.008531
6865,,723.008531
6866,,723.008531
6867,,723.008531
6868,,723.008531
6869,,723.008531
6870,,723.008531
6871,,723.008531
6872,,723.008531
6873,,723.008531
6874,,723.008531
6875,,723.008531
6876,,723.008531
6877,,723.008531
6878,,723.008531
6879,,723.008531
6880,,723.008531
6881,,723.008531
6882,,723.008531
6883,,723.008531
6884,,723.008531
6885,,723.008531
6886,,723.008531
6887,,723.008531
6888,,723.008531
6889,,723.008531
6890,,723.008531
6891,,723.008531
6892,,723.008531
6893,,723.008531
6894,,723.008531
6895,,723.008531
6896,,723.008531
6897,,723.008531
6898,,723.008531
6899,,723.008531
6900,,723.008531
6901,,723.008531
6902,,723.008531
6903,,723.008531
6904,,723.008531
6905,,723.008531
6906,,723.008531
6907,,723.008531
6908,,723.008531
6909,,723.008531
6910,,723.008531
6911,,723.008531
6912,,723.008531
6913,,723.008531
6914,,723.008531
6915,,723.008531
6916,,723.008531
6917,,723.008531
6918,,723.008531
6919,,723.008531
6920,,723.008531
6921,,723.008531
6922,,723.008531
6923,,723.008531
6924,,723.008531
6925,,723.008531
6926,,723.008531
6927,,723.008531
6928,,723.008531
6929,,723.008531
6930,,723.008531
6931,,723.008531
6932,,723.008531
6933,,723.008531
6934,,723.008531
6935,,723.008531
6936,,723.008531
6937,,723.008531
6938,,723.008531
6939,,723.008531
6940,,723.008531
6941,,723.008531
6942,,723.008531
6943,,723.008531
6944,,723.008531
6945,,723.008531
6946,,723.008531
6947,,723.008531
6948,,723.008531
6949,,723.008531
6950,,723.008531
6951,,723.008531
6952,,723.008531
6953,,723.008531
6954,,723.008531
6955,,723.008531
6956,,723.008531
6957,,723.008531
6958,,723.008531
6959,,723.008531
6960,,723.008531
6961,,723.008531
6962,,723.008531
6963,,723.008531
6964,,723.008531
6965,,723.008531
6966,,723.008531
6967,,723.008531
6968,,723.008531
6969,,723.008531
6970,,723.008531
6971,,723.008531
6972,,723.008531
6973,,723.008531
6974,,723.008531
6975,,723.008531
6976,,723.008531
6977,,723.008531
6978,,723.008531
6979,,723.008531
6980,,723.008531
6981,,723.008531
6982,,723.008531
6983,,723.008531
6984,,723.008531
6985,,723.008531
6986,,723.008531
6987,,723.008531
6988,,723.008531
6989,,723.008531
6990,,723.008531
6991,,723.008531
6992,,723.008531
6993,,723.008531
6994,,723.008531
6995,,723.008531
6996,,723.008531
6997,,723.008531
6998,,723.008531
6999,,723.008531
7000,,786.737115
7001,,786.737115
7002,,786.737115
7003,,786.737115
7004,,786.737115
7005,,786.737115
7006,,786.737115
7007,,786.737115
7008,,786.737115
7009,,786.737115
7010,,786.737115
7011,,786.737115
7012,,786.737115
7013,,786.737115
7014,,786.737115
7015,,786.737115
7016,,786.737115
7017,,786.737115
7018,,786.737115
7019,,786.737115
7020,,786.737115
7021,,786.737115
7022,,786.737115
7023,,786.737115
7024,,786.737115
7025,,786.737115
7026,,786.737115
7027,,786.737115
7028,,786.737115
7029,,786.737115
7030,,786.737115
7031,,786.737115
7032,,786.737115
7033,,786.737115
7034,,786.737115
7035,,786.737115
7036,,786.737115
7037,,786.737115
7038,,786.737115
7039,,786.737115
7040,,786.737115
7041,,786.737115
7042,,786.737115
7043,,786.737115
7044,,786.737115
7045,,786.737115
7046,,786.737115
7047,,786.737115
7048,,786.737115
7049,,786.737115
7050,,786.737115
7051,,786.737115
7052,,786.737115
7053,,786.737115
7054,,786.737115
7055,,786.737115
7056,,786.737115
7057,,786.737115
7058,,786.737115
7059,,786.737115
7060,,786.737115
7061,,786.737115
7062,,786.737115
7063,,786.737115
7064,,786.737115
7065,,786.737115
7066,,786.737115
7067,,786.737115
7068,,786.737115
7069,,786.737115
7070,,786.737115
7071,,786.737115
7072,,786.737115
7073,,786.737115
7074,,786.737115
7075,,786.737115
7076,,786.737115
7077,,786.737115
7078,,786.737115
7079,,786.737115
7080,,786.737115
7081,,786.737115
7082,,786.737115
7083,,786.737115
7084,,786.737115
7085,,786.737115
7086,,786.737115
7087,,786.737115
7088,,786.737115
7089,,786.737115
7090,,786.737115
7091,,786.737115
7092,,786.737115
7093,,786.737115
7094,,786.737115
7095,,786.737115
7096,,786.737115
7097,,786.737115
7098,,786.737115
7099,,786.737115
7100,,786.737115
7101,,786.737115
7102,,786.737115
7103,,786.737115
7104,,786.737115
7105,,786.737115
7106,,786.737115
7107,,786.737115
7108,,786.737115
7109,,786.737115
7110,,786.737115
7111,,786.737115
7112,,786.737115
7113,,786.737115
7114,,786.737115
7115,,786.737115
7116,,786.737115
7117,,786.737115
7118,,786.737115
7119,,786.737115
7120,,786.737115
7121,,786.737115
7122,,786.737115
7123,,786.737115
7124,,786.737115
7125,,786.737115
7126,,786.737115
7127,,786.737115
7128,,786.737115
7129,,786.737115
7130,,786.737115
7131,,786.737115
7132,,786.737115
7133,,786.737115
7134,,786.737115
7135,,786.737115
7136,,786.737115
7137,,786.737115
7138,,786.737115
7139,,786.737115
7140,,786.737115
7141,,786.737115
7142,,786.737115
7143,,786.737115
7144,,786.737115
7145,,786.737115
7146,,786.737115
7147,,786.737115
7148,,786.737115
7149,,786.737115
7150,,786.737115
7151,,786.737115
7152,,786.737115
7153,,786.737115
7154,,786.737115
7155,,786.737115
7156,,786.737115
7157,,786.737115
7158,,786.737115
7159,,786.737115
7160,,786.737115
7161,,786.737115
7162,,786.737115
7163,,786.737115
7164,,786.737115
7165,,786.737115
7166,,786.737115
7167,,786.737115
7168,,786.737115
7169,,786.737115
7170,,786.737115
7171,,786.737115
7172,,786.737115
7173,,786.737115
7174,,786.737115
7175,,786.737115
7176,,786.737115
7177,,786.737115
7178,,786.737115
7179,,786.737115
7180,,786.737115
7181,,786.737115
7182,,786.737115
7183,,786.737115
7184,,786.737115
7185,,786.737115
7186,,786.737115
7187,,786.737115
7188,,786.737115
7189,,786.737115
7190,,786.737115
7191,,786.737115
7192,,786.737115
7193,,786.737115
7194,,786.737115
7195,,786.737115
7196,,786.737115
7197,,786.737115
7198,,786.737115
7199,,786.737115
7200,,786.737115
7201,,786.737115
7202,,786.737115
7203,,786.737115
7204,,786.737115
7205,,786.737115
7206,,786.737115
7207,,786.737115
7208,,786.737115
7209,,786.737115
7210,,786.737115
7211,,786.737115
7212,,786.737115
7213,,786.737115
7214,,786.737115
7215,,786.737115
7216,,786.737115
7217,,786.737115
7218,,786.737115
7219,,786.737115
7220,,786.737115
7221,,786.737115
7222,,786.737115
7223,,786.737115
7224,,786.737115
7225,,786.737115
7226,,786.737115
7227,,786.737115
7228,,786.737115
7229,,786.737115
7230,,786.737115
7231,,786.737115
7232,,786.737115
7233,,786.737115
7234,,786.737115
7235,,786.737115
7236,,786.737115
7237,,786.737115
7238,,786.737115
7239,,786.737115
7240,,786.737115
7241,,786.737115
7242,,786.737115
7243,,786.737115
7244,,786.737115
7245,,786.737115
7246,,786.737115
7247,,786.737115
7248,,786.737115
7249,,786.737115
7250,,786.737115
7251,,786.737115
7252,,786.737115
7253,,786.737115
7254,,786.737115
7255,,786.737115
7256,,786.737115
7257,,786.737115
7258,,786.737115
7259,,786.737115
7260,,786.737115
7261,,786.737115
7262,,786.737115
7263,,786.737115
7264,,786.737115
7265,,786.737115
7266,,786.737115
7267,,786.737115
7268,,786.737115
7269,,786.737115
7270,,786.737115
7271,,786.737115
7272,,786.737115
7273,,786.737115
7274,,786.737115
7275,,786.737115
7276,,786.737115
7277,,786.737115
7278,,786.737115
7279,,786.737115
7280,,786.737115
7281,,786.737115
7282,,786.737115
7283,,786.737115
7284,,786.737115
7285,,786.737115
7286,,786.737115
7287,,786.737115
7288,,786.737115
7289,,786.737115
7290,,786.737115
7291,,786.737115
7292,,786.737115
7293,,786.737115
7294,,786.737115
7295,,786.737115
7296,,786.737115
7297,,786.737115
7298,,786.737115
7299,,786.737115
7300,,786.737115
7301,,786.737115
7302,,786.737115
7303,,786.737115
7304,,786.737115
7305,,786.737115
7306,,786.737115
7307,,786.737115
7308,,786.737115
7309,,786.737115
7310,,786.737115
7311,,786.737115
7312,,786.737115
7313,,786.737115
7314,,786.737115
7315,,786.737115
7316,,786.737115
7317,,786.737115
7318,,786.737115
7319,,786.737115
7320,,786.737115
7321,,786.737115
7322,,786.737115
7323,,786.737115
7324,,786.737115
7325,,786.737115
7326,,786.737115
7327,,786.737115
7328,,786.737115
7329,,786.737115
7330,,786.737115
7331,,786.737115
7332,,786.737115
7333,,786.737115
7334,,786.737115
7335,,786.737115
7336,,786.737115
7337,,786.737115
7338,,786.737115
7339,,786.737115
7340,,786.737115
7341,,786.737115
7342,,786.737115
7343,,786.737115
7344,,786.737115
7345,,786.737115
7346,,786.737115
7347,,786.737115
7348,,786.737115
7349,,786.737115
7350,,786.737115
7351,,786.737115
7352,,786.737115
7353,,786.737115
7354,,786.737115
7355,,786.737115
7356,,786.737115
7357,,786.737115
7358,,786.737115
7359,,786.737115
7360,,786.737115
7361,,786.737115
7362,,786.737115
7363,,786.737115
7364,,786.737115
7365,,786.737115
7366,,786.737115
7367,,786.737115
7368,,786.737115
7369,,786.737115
7370,,786.737115
7371,,786.737115
7372,,786.737115
7373,,786.737115
7374,,786.737115
7375,,786.737115
7376,,786.737115
7377,,786.737115
7378,,786.737115
7379,,786.737115
7380,,786.737115
7381,,786.737115
7382,,786.737115
7383,,786.737115
7384,,786.737115
7385,,786.737115
7386,,786.737115
7387,,786.737115
7388,,786.737115
7389,,786.737115
7390,,786.737115
7391,,786.737115
7392,,786.737115
7393,,786.737115
7394,,786.737115
7395,,786.737115
7396,,786.737115
7397,,786.737115
7398,,786.737115
7399,,786.737115
7400,,786.737115
7401,,786.737115
7402,,786.737115
7403,,786.737115
7404,,786.737115
7405,,786.737115
7406,,786.737115
7407,,786.737115
7408,,786.737115
7409,,786.737115
7410,,786.737115
7411,,786.737115
7412,,786.737115
7413,,786.737115
7414,,786.737115
7415,,786.737115
7416,,786.737115
7417,,786.737115
7418,,786.737115
7419,,786.737115
7420,,786.737115
7421,,786.737115
7422,,786.737115
7423,,786.737115
7424,,786.737115
7425,,786.737115
7426,,786.737115
7427,,786.737115
7428,,786.737115
7429,,786.737115
7430,,786.737115
7431,,786.737115
7432,,786.737115
7433,,786.737115
7434,,786.737115
7435,,786.737115
7436,,786.737115
7437,,786.737115
7438,,786.737115
7439,,786.737115
7440,,786.737115
7441,,786.737115
7442,,786.737115
7443,,786.737115
7444,,786.737115
7445,,786.737115
7446,,786.737115
7447,,786.737115
7448,,786.737115
7449,,786.737115
7450,,786.737115
7451,,786.737115
7452,,786.737115
7453,,786.737115
7454,,786.737115
7455,,786.737115
7456,,786.737115
7457,,786.737115
7458,,786.737115
7459,,786.737115
7460,,786.737115
7461,,786.737115
7462,,786.737115
7463,,786.737115
7464,,786.737115
7465,,786.737115
7466,,786.737115
7467,,786.737115
7468,,786.737115
7469,,786.737115
7470,,786.737115
7471,,786.737115
7472,,786.737115
7473,,786.737115
7474,,786.737115
7475,,786.737115
7476,,786.737115
7477,,786.737115
7478,,786.737115
7479,,786.737115
7480,,786.737115
7481,,786.737115
7482,,786.737115
7483,,786.737115
7484,,786.737115
7485,,786.737115
7486,,786.737115
7487,,786.737115
7488,,786.737115
7489,,786.737115
7490,,786.737115
7491,,786.737115
7492,,786.737115
7493,,786.737115
7494,,786.737115
7495,,786.737115
7496,,786.737115
7497,,786.737115
7498,,786.737115
7499,,786.737115
7500,,786.737115
7501,,786.737115
7502,,786.737115
7503,,786.737115
7504,,786.737115
7505,,786.737115
7506,,786.737115
7507,,786.737115
7508,,786.737115
7509,,786.737115
7510,,786.737115
7511,,786.737115
7512,,786.737115
7513,,786.737115
7514,,786.737115
7515,,786.737115
7516,,786.737115
7517,,786.737115
7518,,786.737115
7519,,786.737115
7520,,786.737115
7521,,786.737115
7522,,786.737115
7523,,786.737115
7524,,786.737115
7525,,786.737115
7526,,786.737115
7527,,786.737115
7528,,786.737115
7529,,786.737115
7530,,786.737115
7531,,786.737115
7532,,786.737115
7533,,786.737115
7534,,786.737115
7535,,786.737115
7536,,786.737115
7537,,786.737115
7538,,786.737115
7539,,786.737115
7540,,786.737115
7541,,786.737115
7542,,786.737115
7543,,786.737115
7544,,786.737115
7545,,786.737115
7546,,786.737115
7547,,786.737115
7548,,786.737115
7549,,786.737115
7550,,786.737115
7551,,786.737115
7552,,786.737115
7553,,786.737115
7554,,786.737115
7555,,786.737115
7556,,786.737115
7557,,786.737115
7558,,786.737115
7559,,786.737115
7560,,786.737115
7561,,786.737115
7562,,786.737115
7563,,786.737115
7564,,786.737115
7565,,786.737115
7566,,786.737115
7567,,786.737115
7568,,786.737115
7569,,786.737115
7570,,786.737115
7571,,786.737115
7572,,786.737115
7573,,786.737115
7574,,786.737115
7575,,786.737115
7576,,786.737115
7577,,786.737115
7578,,786.737115
7579,,786.737115
7580,,786.737115
7581,,786.737115
7582,,786.737115
7583,,786.737115
7584,,786.737115
7585,,786.737115
7586,,786.737115
7587,,786.737115
7588,,786.737115
7589,,786.737115
7590,,786.737115
7591,,786.737115
7592,,786.737115
7593,,786.737115
7594,,786.737115
7595,,786.737115
7596,,786.737115
7597,,786.737115
7598,,786.737115
7599,,786.737115
7600,,786.737115
7601,,786.737115
7602,,786.737115
7603,,786.737115
7604,,786.737115
7605,,786.737115
7606,,786.737115
7607,,786.737115
7608,,786.737115
7609,,786.737115
7610,,786.737115
7611,,786.737115
7612,,786.737115
7613,,786.737115
7614,,786.737115
7615,,786.737115
7616,,786.737115
7617,,786.737115
7618,,786.737115
7619,,786.737115
7620,,786.737115
7621,,786.737115
7622,,786.737115
7623,,786.737115
7624,,786.737115
7625,,786.737115
7626,,786.737115
7627,,786.737115
7628,,786.737115
7629,,786.737115
7630,,786.737115
7631,,786.737115
7632,,786.737115
7633,,786.737115
7634,,786.737115
7635,,786.737115
7636,,786.737115
7637,,786.737115
7638,,786.737115
7639,,786.737115
7640,,786.737115
7641,,786.737115
7642,,786.737115
7643,,786.737115
7644,,786.737115
7645,,786.737115
7646,,786.737115
7647,,786.737115
7648,,786.737115
7649,,786.737115
7650,,786.737115
7651,,786.737115
7652,,786.737115
7653,,786.737115
7654,,786.737115
7655,,786.737115
7656,,786.737115
7657,,786.737115
7658,,786.737115
7659,,786.737115
7660,,786.737115
7661,,786.737115
7662,,786.737115
7663,,786.737115
7664,,786.737115
7665,,786.737115
7666,,786.737115
7667,,786.737115
7668,,786.737115
7669,,786.737115
7670,,786.737115
7671,,786.737115
7672,,786.737115
7673,,786.737115
7674,,786.737115
7675,,786.737115
7676,,786.737115
7677,,786.737115
7678,,786.737115
7679,,786.737115
7680,,786.737115
7681,,786.737115
7682,,786.737115
7683,,786.737115
7684,,786.737115
7685,,786.737115
7686,,786.737115
7687,,786.737115
7688,,786.737115
7689,,786.737115
7690,,786.737115
7691,,786.737115
7692,,786.737115
7693,,786.737115
7694,,786.737115
7695,,786.737115
7696,,786.737115
7697,,786.737115
7698,,786.737115
7699,,786.737115
7700,,786.737115
7701,,786.737115
7702,,786.737115
7703,,786.737115
7704,,786.737115
7705,,786.737115
7706,,786.737115
7707,,786.737115
7708,,786.737115
7709,,786.737115
7710,,786.737115
7711,,786.737115
7712,,786.737115
7713,,786.737115
7714,,786.737115
7715,,786.737115
7716,,786.737115
7717,,786.737115
7718,,786.737115
7719,,786.737115
7720,,786.737115
7721,,786.737115
7722,,786.737115
7723,,786.737115
7724,,786.737115
7725,,786.737115
7726,,786.737115
7727,,786.737115
7728,,786.737115
7729,,786.737115
7730,,786.737115
7731,,786.737115
7732,,786.737115
7733,,786.737115
7734,,786.737115
7735,,786.737115
7736,,786.737115
7737,,786.737115
7738,,786.737115
7739,,786.737115
7740,,786.737115
7741,,786.737115
7742,,786.737115
7743,,786.737115
7744,,786.737115
7745,,786.737115
7746,,786.737115
7747,,786.737115
7748,,786.737115
7749,,786.737115
7750,,786.737115
7751,,786.737115
7752,,786.737115
7753,,786.737115
7754,,786.737115
7755,,786.737115
7756,,786.737115
7757,,786.737115
7758,,786.737115
7759,,786.737115
7760,,786.737115
7761,,786.737115
7762,,786.737115
7763,,786.737115
7764,,786.737115
7765,,786.737115
7766,,786.737115
7767,,786.737115
7768,,786.737115
7769,,786.737115
7770,,786.737115
7771,,786.737115
7772,,786.737115
7773,,786.737115
7774,,786.737115
7775,,786.737115
7776,,786.737115
7777,,786.737115
7778,,786.737115
7779,,786.737115
7780,,786.737115
7781,,786.737115
7782,,786.737115
7783,,786.737115
7784,,786.737115
7785,,786.737115
7786,,786.737115
7787,,786.737115
7788,,786.737115
7789,,786.737115
7790,,786.737115
7791,,786.737115
7792,,786.737115
7793,,786.737115
7794,,786.737115
7795,,786.737115
7796,,786.737115
7797,,786.737115
7798,,786.737115
7799,,786.737115
7800,,786.737115
7801,,786.737115
7802,,786.737115
7803,,786.737115
7804,,786.737115
7805,,786.737115
7806,,786.737115
7807,,786.737115
7808,,786.737115
7809,,786.737115
7810,,786.737115
7811,,786.737115
7812,,786.737115
7813,,786.737115
7814,,786.737115
7815,,786.737115
7816,,786.737115
7817,,786.737115
7818,,786.737115
7819,,786.737115
7820,,786.737115
7821,,786.737115
7822,,786.737115
7823,,786.737115
7824,,786.737115
7825,,786.737115
7826,,786.737115
7827,,786.737115
7828,,786.737115
7829,,786.737115
7830,,786.737115
7831,,786.737115
7832,,786.737115
7833,,786.737115
7834,,786.737115
7835,,786.737115
7836,,786.737115
7837,,786.737115
7838,,786.737115
7839,,786.737115
7840,,786.737115
7841,,786.737115
7842,,786.737115
7843,,786.737115
7844,,786.737115
7845,,786.737115
7846,,786.737115
7847,,786.737115
7848,,786.737115
7849,,786.737115
7850,,786.737115
7851,,786.737115
7852,,786.737115
7853,,786.737115
7854,,786.737115
7855,,786.737115
7856,,786.737115
7857,,786.737115
7858,,786.737115
7859,,786.737115
7860,,786.737115
7861,,786.737115
7862,,786.737115
7863,,786.737115
7864,,786.737115
7865,,786.737115
7866,,786.737115
7867,,786.737115
7868,,786.737115
7869,,786.737115
7870,,786.737115
7871,,786.737115
7872,,786.737115
7873,,786.737115
7874,,786.737115
7875,,786.737115
7876,,786.737115
7877,,786.737115
7878,,786.737115
7879,,786.737115
7880,,786.737115
7881,,786.737115
7882,,786.737115
7883,,786.737115
7884,,786.737115
7885,,786.737115
7886,,786.737115
7887,,786.737115
7888,,786.737115
7889,,786.737115
7890,,786.737115
7891,,786.737115
7892,,786.737115
7893,,786.737115
7894,,786.737115
7895,,786.737115
7896,,786.737115
7897,,786.737115
7898,,786.737115
7899,,786.737115
7900,,786.737115
7901,,786.737115
7902,,786.737115
7903,,786.737115
7904,,786.737115
7905,,786.737115
7906,,786.737115
7907,,786.737115
7908,,786.737115
7909,,786.737115
7910,,786.737115
7911,,786.737115
7912,,786.737115
7913,,786.737115
7914,,786.737115
7915,,786.737115
7916,,786.737115
7917,,786.737115
7918,,786.737115
7919,,786.737115
7920,,786.737115
7921,,786.737115
7922,,786.737115
7923,,786.737115
7924,,786.737115
7925,,786.737115
7926,,786.737115
7927,,786.737115
7928,,786.737115
7929,,786.737115
7930,,786.737115
7931,,786.737115
7932,,786.737115
7933,,786.737115
7934,,786.737115
7935,,786.737115
7936,,786.737115
7937,,786.737115
7938,,786.737115
7939,,786.737115
7940,,786.737115
7941,,786.737115
7942,,786.737115
7943,,786.737115
7944,,786.737115
7945,,786.737115
7946,,786.737115
7947,,786.737115
7948,,786.737115
7949,,786.737115
7950,,786.737115
7951,,786.737115
7952,,786.737115
7953,,786.737115
7954,,786.737115
7955,,786.737115
7956,,786.737115
7957,,786.737115
7958,,786.737115
7959,,786.737115
7960,,786.737115
7961,,786.737115
7962,,786.737115
7963,,786.737115
7964,,786.737115
7965,,786.737115
7966,,786.737115
7967,,786.737115
7968,,786.737115
7969,,786.737115
7970,,786.737115
7971,,786.737115
7972,,786.737115
7973,,786.737115
7974,,786.737115
7975,,786.737115
7976,,786.737115
7977,,786.737115
7978,,786.737115
7979,,786.737115
7980,,786.737115
7981,,786.737115
7982,,786.737115
7983,,786.737115
7984,,786.737115
7985,,786.737115
7986,,786.737115
7987,,786.737115
7988,,786.737115
7989,,786.737115
7990,,786.737115
7991,,786.737115
7992,,786.737115
7993,,786.737115
7994,,786.737115
7995,,786.737115
7996,,786.737115
7997,,786.737115
7998,,786.737115
7999,,786.737115
8000,,903.323097
8001,,903.323097
8002,,903.323097
8003,,903.323097
8004,,903.323097
8005,,903.323097
8006,,903.323097
8007,,903.323097
8008,,903.323097
8009,,903.323097
8010,,903.323097
8011,,903.323097
8012,,903.323097
8013,,903.323097
8014,,903.323097
8015,,903.323097
8016,,903.323097
8017,,903.323097
8018,,903.323097
8019,,903.323097
8020,,903.323097
8021,,903.323097
8022,,903.323097
8023,,903.323097
8024,,903.323097
8025,,903.323097
8026,,903.323097
8027,,903.323097
8028,,903.323097
8029,,903.323097
8030,,903.323097
8031,,903.323097
8032,,903.323097
8033,,903.323097
8034,,903.323097
8035,,903.323097
8036,,903.323097
8037,,903.323097
8038,,903.323097
8039,,903.323097
8040,,903.323097
8041,,903.323097
8042,,903.323097
8043,,903.323097
8044,,903.323097
8045,,903.323097
8046,,903.323097
8047,,903.323097
8048,,903.323097
8049,,903.323097
8050,,903.323097
8051,,903.323097
8052,,903.323097
8053,,903.323097
8054,,903.323097
8055,,903.323097
8056,,903.323097
8057,,903.323097
8058,,903.323097
8059,,903.323097
8060,,903.323097
8061,,903.323097
8062,,903.323097
8063,,903.323097
8064,,903.323097
8065,,903.323097
8066,,903.323097
8067,,903.323097
8068,,903.323097
8069,,903.323097
8070,,903.323097
8071,,903.323097
